ISO	Language	Dialect	Genetics	Speakers	Method	Quantity	Harmony?	Vowels	Structure	Peripheral	Nonperipheral	V1OS	V1PS	V1F1	V1F2	V1F3	V1F4	V2OS	V2PS	V2F1	V2F2	V2F3	V2F4	V3OS	V3PS	V3F1	V3F2	V3F3	V3F4	V4OS	V4PS	V4F1	V4F2	V4F3	V4F4	V5OS	V5PS	V5F1	V5F2	V5F3	V5F4	V6OS	V6PS	V6F1	V6F2	V6F3	V6F4	V7OS	V7PS	V7F1	V7F2	V7F3	V7F4	V8OS	V8PS	V8F1	V8F2	V8F3	V8F4	V9OS	V9PS	V9F1	V9F2	V9F3	V9F4	V10OS	V10PS	V10F1	V10F2	V10F3	V10F4	V11OS	V11PS	V11F1	V11F2	V11F3	V11F4	V12OS	V12PS	V12F1	V12F2	V12F3	V12F4	V13OS	V13PS	V13F1	V13F2	V13F3	V13F4	V14OS	V14PS	V14F1	V14F2	V14F3	V14F4	F1Centroid	F1CentroidPosition	F1UCA	F2Centroid	F2CentroidPosition	F2UCA
yid	Yiddish		IndoEuropean>Germanic>West>HighGerman	23	Running speech	Uniform	No	5	5S0	5	0	i		389	2169			e		406	1886			a		646	1416			o		466	1111			u		345	939																																																									450.4	0.350166113	462.691	1504.2	0.459512195	1419.93
yor	Yoruba		NigerCongo>AtlanticCongo>VoltaNiger>YEAI>Yoruboid>Edekiri	10	Isolation	Uniform	No	7	7S0	7	0	i		304	2205	2967		e		360	2084	2755		ɛ		570	1913	2617		a		803	1444	2377		ɔ		599	1035	2444		o		409	989	2488		u		314	842	2324																																												479.8571429	0.352419124	499.109	1501.714286	0.48401635	1374.933
yor	Yoruba	Standard	NigerCongo>AtlanticCongo>VoltaNiger>YEAI>Yoruboid>Edekiri	4	Carrier sentence	Uniform	No	7	7S0	7	0	i		288	1969			e		351	1885			ɛ		457	1574			a		602	1194			ɔ		473	888			o		365	785			u																																																422.6666667	0.428874735	410.774			
yor	Yoruba	Moba	NigerCongo>AtlanticCongo>VoltaNiger>YEAI>Yoruboid>Edekiri	4	Carrier sentence	Uniform	No	7	7S0	7	0	i		299	2041			e		379	1845			ɛ		508	1636			a		674	1225			ɔ		515	911			o		382	796			u		313	736																																													438.5714286	0.372190476	445.625	1312.857143	0.442036125	1246.255
yor	Yoruba	Akure	NigerCongo>AtlanticCongo>VoltaNiger>YEAI>Yoruboid>Edekiri	3	Carrier sentence	Uniform	Yes	9	9S0	9	0	i		327	1852			e		373	1792			ɪ		426	1722			ɛ		553	1518			a		747	1207			ɔ		548	920			ʊ		424	782			o		383	743			u		350	763																																	459	0.314285714	491.22	1255.444444	0.462077948	1176.619
yor	Yoruba	Ekiti	NigerCongo>AtlanticCongo>VoltaNiger>YEAI>Yoruboid>Edekiri	2	Wordlist	Uniform	Yes	9	9S0	9	0	i		240	2334	XXX		ɪ		325	2120	XXX		e		347	2126	XXX		ɛ		441	1938	XXX		a		638	1449	XXX		ɔ		508	1055	XXX		o		343	933	XXX		ʊ		344	846	XXX		u		261	999	XXX																																383	0.359296482	395.618	1533.333333	0.461917563	1427.808
yue	Cantonese	Hong Kong	SinoTibetan>Sinitic>Chinese	10	Carrier sentence	Short	No	4	3S1	3	1	ɪ		525	2105			ɐ		800	1270			ʊ		510	880			ɵ		560	1180																																																															547.6363636	0.417871901	533.448	1448.545455	0.44105609	1369.607
yue	Cantonese	Guangzhou	SinoTibetan>Sinitic>Chinese	3	Wordlist	Short	No	4	3S1	3	1	ɪ		430	1910			ɒ		635	1325			ʊ		430	855			ø		450	1200																																																															454.1818182	0.430078563	438.355	1391	0.493361286	1244.521
yue	Cantonese	Hong Kong	SinoTibetan>Sinitic>Chinese	3	Wordlist	Short	No	4	3S1	3	1	ɪ		425	2065			ɒ		640	1240			ʊ		425	880			ø		494	1170																																																															477.9090909	0.431974922	460.085	1478	0.448481239	1381.489
yue	Cantonese	Hong Kong	SinoTibetan>Sinitic>Chinese	1	Carrier sentence	Short	No	4	3S1	3	1	ɪ		499	2199			a		861	1420			ʊ		571	1079			œ		636	1427																																																															536.3636364	0.399946992	530.226	1606.636364	0.506197197	1399.627
yue	Cantonese	Hong Kong	SinoTibetan>Sinitic>Chinese	10	Carrier sentence	Long	No	7	5S2a	5	2	i		327	2330			ɛ		607	1970			ɑ		855	1228			ɔ		580	888			u		365	753			y		330	1910			œ		565	1420																																													547.6363636	0.417871901	533.448	1448.545455	0.44105609	1369.607
yue	Cantonese	Guangzhou	SinoTibetan>Sinitic>Chinese	3	Wordlist	Long	No	7	5S2a	5	2	i		280	2116	3056		ɛ		496	1817			ɑ		685	1185			ɔ		475	885			u		315	685			y		285	1853	2289		œ		515	1470																																													454.1818182	0.430078563	438.355	1391	0.493361286	1244.521
yue	Cantonese	Hong Kong	SinoTibetan>Sinitic>Chinese	3	Wordlist	Long	No	7	5S2a	5	2	i		290	2404	3233		ɛ		568	2053			ɑ		725	1280			ɔ		500	860			u		360	725			y		315	2101	2635		œ		515	1480																																													477.9090909	0.431974922	460.085	1478	0.448481239	1381.489
yue	Cantonese	Hong Kong	SinoTibetan>Sinitic>Chinese	1	Carrier sentence	Long	No	7	5S2a	5	2	i		288	2494			e		494	2366			a		948	1351			o		573	838			u		321	697			y		262	2084			œ		447	1718																																													536.3636364	0.399946992	530.226	1606.636364	0.506197197	1399.627
zai	Juchitan Zapotec		OtoManguean>Zapotecan	1	Wordlist	Uniform	No	5	5S0	5	0	i		320	2050			e		480	2020			a		700	1400			o		480	850			u		340	700																																																									464	0.378947368	468.58	1404	0.521481481	1227.85
???	Akuntsu		Tupian>Tupari	1	Running speech	Uniform	No	5	4L1	4	1	i		332	1840			e		516	1846			a		625	1112			u		435	943			ɨ																																																												477	0.494880546	446.563	1435.25	0.545127353	1296.073
